6.669999999999999714e-03,2.850000000000000103e-02
8.999999999999999320e-03,2.960000000000000131e-02
1.220000000000000077e-02,3.559999999999999970e-02
1.640000000000000138e-02,4.569999999999999757e-02
2.220000000000000098e-02,5.990000000000000185e-02
2.989999999999999949e-02,8.069999999999999396e-02
4.039999999999999841e-02,1.019999999999999934e-01
5.449999999999999983e-02,1.239999999999999991e-01
7.359999999999999876e-02,1.390000000000000124e-01
9.940000000000000224e-02,1.529999999999999971e-01
1.340000000000000080e-01,1.640000000000000069e-01
1.809999999999999942e-01,1.719999999999999862e-01
2.449999999999999956e-01,1.819999999999999951e-01
3.300000000000000155e-01,1.890000000000000013e-01
4.460000000000000075e-01,1.940000000000000058e-01
6.019999999999999796e-01,1.970000000000000084e-01
8.129999999999999449e-01,2.000000000000000111e-01
1.100000000000000089e+00,2.020000000000000129e-01
1.479999999999999982e+00,2.030000000000000138e-01
2.000000000000000000e+00,2.039999999999999869e-01
1.330000000000000071e+00,2.030000000000000138e-01
1.500000000000000000e+00,2.020000000000000129e-01
1.669999999999999929e+00,2.030000000000000138e-01
1.830000000000000071e+00,2.039999999999999869e-01
2.000000000000000000e+00,2.020000000000000129e-01
2.169999999999999929e+00,2.030000000000000138e-01
2.330000000000000071e+00,2.039999999999999869e-01
2.500000000000000000e+00,2.020000000000000129e-01
2.669999999999999929e+00,2.030000000000000138e-01
2.830000000000000071e+00,2.020000000000000129e-01
3.000000000000000000e+00,2.010000000000000120e-01
3.169999999999999929e+00,2.000000000000000111e-01
3.330000000000000071e+00,1.980000000000000093e-01
3.500000000000000000e+00,1.970000000000000084e-01
3.669999999999999929e+00,1.950000000000000067e-01
3.830000000000000071e+00,1.930000000000000049e-01
4.000000000000000000e+00,1.890000000000000013e-01
4.169999999999999929e+00,1.859999999999999987e-01
4.330000000000000071e+00,1.759999999999999898e-01
4.500000000000000000e+00,1.610000000000000042e-01
